"DS_DESCRICAO";"FK_ESTADO";"ID_CIDADE";"estado_ID_ESTADO"
"PIRAMBU";27;8826;0
"POCO REDONDO";27;8827;0
"POCO VERDE";27;8828;0
"PORTO DA FOLHA";27;8829;0
"PROPRIA";27;8830;0
"RIACHAO DO DANTAS";27;8831;0
"RIACHUELO";27;8832;0
"RIBEIROPOLIS";27;8833;0
"ROSARIO DO CATETE";27;8834;0
"SALGADO";27;8835;0
"SAMAMBAIA";27;8836;0
"SANTA LUZIA DO ITANHY";27;8837;0
"SANTA ROSA DE LIMA";27;8838;0
"SANTANA DO SAO FRANCISCO";27;8839;0
"SANTO AMARO DAS BROTAS";27;8840;0
"SAO CRISTOVAO";27;8841;0
"SAO DOMINGOS";27;8842;0
"SAO FRANCISCO";27;8843;0
"SAO JOSE";27;8844;0
"SAO MATEUS DA PALESTINA";27;8845;0
"SAO MIGUEL DO ALEIXO";27;8846;0
"SIMAO DIAS";27;8847;0
"SIRIRI";27;8848;0
"TELHA";27;8849;0
"TOBIAS BARRETO";27;8850;0
"TOMAR DO GERU";27;8851;0
"UMBAUBA";27;8852;0
"ADAMANTINA";26;8853;0
"ADOLFO";26;8854;0
"AGISSE";26;8855;0
"AGUA VERMELHA";26;8856;0
"AGUAI";26;8857;0
"AGUAS DA PRATA";26;8858;0
"AGUAS DE LINDOIA";26;8859;0
"AGUAS DE SANTA BARBARA";26;8860;0
"AGUAS DE SAO PEDRO";26;8861;0
"AGUDOS";26;8862;0
"AGULHA";26;8863;0
"AJAPI";26;8864;0
"ALAMBARI";26;8865;0
"ALBERTO MOREIRA";26;8866;0
"ALDEIA";26;8867;0
"ALDEIA DE CARAPICUIBA";26;8868;0
"ALFREDO GUEDES";26;8869;0
"ALFREDO MARCONDES";26;8870;0
"ALTAIR";26;8871;0
"ALTINOPOLIS";26;8872;0
"ALTO ALEGRE";26;8873;0
"ALTO PORA";26;8874;0
"ALUMINIO";26;8875;0
"ALVARES FLORENCE";26;8876;0
"ALVARES MACHADO";26;8877;0
"ALVARO DE CARVALHO";26;8878;0
"ALVINLANDIA";26;8879;0
"AMADEU AMARAL";26;8880;0
"AMANDABA";26;8881;0
"AMELIOPOLIS";26;8882;0
"AMERICANA";26;8883;0
"AMERICO BRASILIENSE";26;8884;0
"AMERICO DE CAMPOS";26;8885;0
"AMPARO";26;8886;0
"ANA DIAS";26;8887;0
"ANALANDIA";26;8888;0
"ANAPOLIS";26;8889;0
"ANDES";26;8890;0
"ANDRADINA";26;8891;0
"ANGATUBA";26;8892;0
"ANHEMBI";26;8893;0
"ANHUMAS";26;8894;0
"APARECIDA";26;8896;0
"APARECIDA DOESTE";26;8897;0
"APARECIDA DE MONTE ALTO";26;8898;0
"APARECIDA DE SAO MANUEL";26;8899;0
"APARECIDA DO BONITO";26;8900;0
"APIAI";26;8901;0
"APIAI-MIRIM";26;8902;0
"ARABELA";26;8903;0
"ARACACU";26;8904;0
"ARACAIBA";26;8905;0
"ARACARIGUAMA";26;8906;0
"ARACATUBA";26;8907;0
"ARACOIABA DA SERRA";26;8908;0
"ARAMINA";26;8909;0
"ARANDU";26;8910;0
"ARAPEI";26;8911;0
"ARARAQUARA";26;8912;0
"ARARAS";26;8913;0
"ARAXAS";26;8914;0
"ARCADAS";26;8915;0
"ARCO-IRIS";26;8916;0
"AREALVA";26;8917;0
"AREIAS";26;8918;0
"AREIOPOLIS";26;8919;0
"ARIRANHA";26;8920;0
"ARIRI";26;8921;0
"ARTEMIS";26;8922;0
"ARTUR NOGUEIRA";26;8923;0
"ARUJA";26;8924;0
"ASPASIA";26;8925;0
"ASSIS";26;8926;0
"ASSISTENCIA";26;8927;0
"ATIBAIA";26;8928;0
"ATLANTIDA";26;8929;0
"AURIFLAMA";26;8930;0
"AVAI";26;8931;0
"AVANHANDAVA";26;8932;0
"AVARE";26;8933;0
"AVENCAS";26;8934;0
"BACAETAVA";26;8935;0
"BACURITI";26;8936;0
"BADY BASSITT";26;8937;0
"BAGUACU";26;8938;0
"BAIRRO ALTO";26;8939;0
"BALBINOS";26;8940;0
"BALSAMO";26;8941;0
"BANANAL";26;8942;0
"BANDEIRANTES DOESTE";26;8943;0
"BARAO ATALIBA NOGUEIRA";26;8944;0
"BARAO DE ANTONINA";26;8945;0
"BARAO DE GERALDO";26;8946;0
"BARBOSA";26;8947;0
"BARIRI";26;8948;0
"BARRA BONITA";26;8949;0
"BARRA DO CHAPEU";26;8950;0
"BARRA DO TURVO";26;8951;0
"BARRA DOURADA";26;8952;0
"BARRANIA";26;8953;0
"BARRETOS";26;8954;0
"BARRINHA";26;8955;0
"BARUERI";26;8956;0
"BASTOS";26;8957;0
"BATATAIS";26;8958;0
"BATATUBA";26;8959;0
"BATISTA BOTELHO";26;8960;0
"BAURU";26;8961;0
"BEBEDOURO";26;8962;0
"BELA FLORESTA";26;8963;0
"BELA VISTA SAO-CARLENSE";26;8964;0
"BENTO DE ABREU";26;8965;0
"BERNARDINO DE CAMPOS";26;8966;0
"BERTIOGA";26;8967;0
"BILAC";26;8968;0
"BIRIGUI";26;8969;0
"BIRITIBA-MIRIM";26;8970;0
"BIRITIBA-USSU";26;8971;0
"BOA ESPERANCA DO SUL";26;8972;0
"BOA VISTA DOS ANDRADAS";26;8973;0
"BOA VISTA PAULISTA";26;8974;0
"BOCAINA";26;8975;0
"BOFETE";26;8976;0
"BOITUVA";26;8977;0
"BOM FIM DO BOM JESUS";26;8978;0
"BOM JESUS DOS PERDOES";26;8979;0
"BOM RETIRO DA ESPERANCA";26;8980;0
"BOM SUCESSO DE ITARARE";26;8981;0
"BONFIM PAULISTA";26;8982;0
"BORA";26;8983;0
"BORACEIA";26;8984;0
"BORBOREMA";26;8985;0
"BOREBI";26;8986;0
"BOTAFOGO";26;8987;0
"BOTELHO";26;8988;0
"BOTUCATU";26;8989;0
"BOTUJURU";26;8990;0
"BRACO";26;8991;0
"BRAGANCA PAULISTA";26;8992;0
"BRAS CUBAS";26;8993;0
"BRASITANIA";26;8994;0
"BRAUNA";26;8995;0
"BREJO ALEGRE";26;8996;0
"BRODOWSKI";26;8997;0
"BROTAS";26;8998;0
"BUENO DE ANDRADA";26;8999;0
"BURI";26;9000;0
"BURITAMA";26;9001;0
"BURITIZAL";26;9002;0
"CABRALIA PAULISTA";26;9003;0
"CABREUVA";26;9004;0
"CACAPAVA";26;9005;0
"CACHOEIRA DE EMAS";26;9006;0
"CACHOEIRA PAULISTA";26;9007;0
"CACONDE";26;9008;0
"CAFELANDIA";26;9009;0
"CAFESOPOLIS";26;9010;0
"CAIABU";26;9011;0
"CAIBURA";26;9012;0
"CAIEIRAS";26;9013;0
"CAIUA";26;9014;0
"CAJAMAR";26;9015;0
"CAJATI";26;9016;0
"CAJOBI";26;9017;0
"CAJURU";26;9018;0
"CAMBAQUARA";26;9019;0
"CAMBARATIBA";26;9020;0
"CAMPESTRINHO";26;9021;0
"CAMPINA DE FORA";26;9022;0
"CAMPINA DO MONTE ALEGRE";26;9023;0
"CAMPINAL";26;9024;0
"CAMPINAS";26;9025;0
"CAMPO LIMPO PAULISTA";26;9026;0
"CAMPOS DE CUNHA";26;9027;0
"CAMPOS DO JORDAO";26;9028;0
"CAMPOS NOVOS PAULISTA";26;9029;0
"CANANEIA";26;9030;0
"CANAS";26;9031;0
"CANDIA";26;9032;0
"CANDIDO MOTA";26;9033;0
"CANDIDO RODRIGUES";26;9034;0
"CANGUERA";26;9035;0
"CANITAR";26;9036;0
"CAPAO BONITO";26;9037;0
"CAPELA DO ALTO";26;9038;0
"CAPIVARI";26;9039;0
"CAPIVARI DA MATA";26;9040;0
"CAPORANGA";26;9041;0
"CAPUAVA";26;9042;0
"CARAGUATATUBA";26;9043;0
"CARAPICUIBA";26;9044;0
"CARDEAL";26;9045;0
"CARDOSO";26;9046;0
"NOVA CARDOSO";26;9047;0
"CARUARA";26;9048;0
"CASA BRANCA";26;9049;0
"CASSIA DOS COQUEIROS";26;9050;0
"CASTILHO";26;9051;0
"CATANDUVA";26;9052;0
"CATIGUA";26;9053;0
"CATUCABA";26;9054;0
"CAUCAIA DO ALTO";26;9055;0
"CEDRAL";26;9056;0
"CERQUEIRA CESAR";26;9057;0
"CERQUILHO";26;9058;0
"CESARIO LANGE";26;9059;0
"CEZAR DE SOUZA";26;9060;0
"CHARQUEADA";26;9061;0
"CHAVANTES";26;9062;0
"CIPO-GUACU";26;9063;0
"CLARINIA";26;9064;0
"CLEMENTINA";26;9065;0
"COCAES";26;9066;0
"COLINA";26;9067;0
"COLOMBIA";26;9068;0
"CONCEICAO DE MONTE ALEGRE";26;9069;0
"CONCHAL";26;9070;0
"CONCHAS";26;9071;0
"CORDEIROPOLIS";26;9072;0
"COROADOS";26;9073;0
"CORONEL GOULART";26;9074;0
"CORONEL MACEDO";26;9075;0
"CORREDEIRA";26;9076;0
"CORREGO RICO";26;9077;0
"CORUMBATAI";26;9078;0
"COSMOPOLIS";26;9079;0
"COSMORAMA";26;9080;0
"COSTA MACHADO";26;9081;0
"COTIA";26;9082;0
"CRAVINHOS";26;9083;0
"CRISTAIS PAULISTA";26;9084;0
"CRUZ DAS POSSES";26;9085;0
"CRUZALIA";26;9086;0
"CRUZEIRO";26;9087;0
"CUBATAO";26;9088;0
"CUIABA PAULISTA";26;9089;0
"CUNHA";26;9090;0
"CURUPA";26;9091;0
"DALAS";26;9092;0
"DESCALVADO";26;9093;0
"DIADEMA";26;9094;0
"DIRCE REIS";26;9095;0
"DIRCEU";26;9096;0
"DIVINOLANDIA";26;9097;0
"DOBRADA";26;9098;0
"DOIS CORREGOS";26;9099;0
"DOLCINOPOLIS";26;9100;0
"DOMELIA";26;9101;0
"DOURADO";26;9102;0
"DRACENA";26;9103;0
"DUARTINA";26;9104;0
"DUMONT";26;9105;0
"DUPLO CEU";26;9106;0
"ECHAPORA";26;9107;0
"ELDORADO";26;9108;0
"ELEUTERIO";26;9109;0
"ELIAS FAUSTO";26;9110;0
"ELISIARIO";26;9111;0
"EMBAUBA";26;9112;0
"EMBU DAS ARTES";26;9113;0
"EMBU-GUACU";26;9114;0
"EMILIANOPOLIS";26;9115;0
"ENEIDA";26;9116;0
"ENGENHEIRO BALDUINO";26;9117;0
"ENGENHEIRO COELHO";26;9118;0
"ENGENHEIRO MAIA";26;9119;0
"ENGENHEIRO SCHMITT";26;9120;0
"ESMERALDA";26;9121;0
"ESPERANCA DOESTE";26;9122;0
"ESPIGAO";26;9123;0
"ESPIRITO SANTO DO PINHAL";26;9124;0
"ESPIRITO SANTO DO TURVO";26;9125;0
"ESTIVA GERBI";26;9126;0
"ESTRELA DOESTE";26;9127;0
"ESTRELA DO NORTE";26;9128;0
"EUCLIDES DA CUNHA PAULISTA";26;9129;0
"EUGENIO DE MELO";26;9130;0
"FARTURA";26;9131;0
"FATIMA";26;9132;0
"FATIMA PAULISTA";26;9133;0
"FAZENDA VELHA";26;9134;0
"FERNANDO PRESTES";26;9135;0
"FERNANDOPOLIS";26;9136;0
"FERNAO";26;9137;0
"FERRAZ DE VASCONCELOS";26;9138;0
"FLORA RICA";26;9139;0
"FLOREAL";26;9140;0
"FLORESTA DO SUL";26;9141;0
"FLORIDA PAULISTA";26;9142;0
"FLORINIA";26;9143;0
"FRANCA";26;9144;0
"FRANCISCO MORATO";26;9145;0
"FRANCO DA ROCHA";26;9146;0
"FRUTAL DO CAMPO";26;9147;0
"GABRIEL MONTEIRO";26;9148;0
"GALIA";26;9149;0
"GARCA";26;9150;0
"GARDENIA";26;9151;0
"GASTAO VIDIGAL";26;9152;0
"GAVIAO PEIXOTO";26;9153;0
"GENERAL SALGADO";26;9154;0
"GETULINA";26;9155;0
"GLICERIO";26;9156;0
"GRAMADINHO";26;9157;0
"GUACHOS";26;9158;0
"GUAIANAS";26;9159;0
"GUAICARA";26;9160;0
"GUAIMBE";26;9161;0
"GUAIRA";26;9162;0
"GUAMIUM";26;9163;0
"GUAPIACU";26;9164;0
"GUAPIARA";26;9165;0
"GUAPIRANGA";26;9166;0
"GUARA";26;9167;0
"GUARACAI";26;9168;0
"GUARACI";26;9169;0
"GUARACIABA DOESTE";26;9170;0
"GUARANI DOESTE";26;9171;0
"GUARANTA";26;9172;0
"GUARAPIRANGA";26;9173;0
"GUARAPUA";26;9174;0
"GUARARAPES";26;9175;0
"GUARAREMA";26;9176;0
"GUARATINGUETA";26;9177;0
"GUAREI";26;9178;0
"GUARIBA";26;9179;0
"GUARIROBA";26;9180;0
"GUARIZINHO";26;9181;0
"GUARUJA";26;9182;0
"GUARULHOS";26;9183;0
"GUATAPARA";26;9184;0
"GUZOLANDIA";26;9185;0
"HERCULANDIA";26;9186;0
"HOLAMBRA";26;9187;0
"HOLAMBRA II";26;9188;0
"HORTOLANDIA";26;9189;0
"IACANGA";26;9190;0
"IACRI";26;9191;0
"IARAS";26;9192;0
"IBATE";26;9193;0
"IBIPORANGA";26;9194;0
"IBIRA";26;9195;0
"IBIRAREMA";26;9196;0
"IBITINGA";26;9197;0
"IBITIRUNA";26;9198;0
"IBITIUVA";26;9199;0
"IBITU";26;9200;0
"IBIUNA";26;9201;0
"ICEM";26;9202;0
"IDA IOLANDA";26;9203;0
"IEPE";26;9204;0
"IGACABA";26;9205;0
"IGARACU DO TIETE";26;9206;0
"IGARAI";26;9207;0
"IGARAPAVA";26;9208;0
"IGARATA";26;9209;0
"IGUAPE";26;9210;0
"ILHA COMPRIDA";26;9211;0
"ILHA DIANA";26;9212;0
"ILHA SOLTEIRA";26;9213;0
"ILHABELA";26;9214;0
"INDAIA DO AGUAPEI";26;9215;0
"INDAIATUBA";26;9216;0
"INDIANA";26;9217;0
"INDIAPORA";26;9218;0
"INGAS";26;9219;0
"INUBIA PAULISTA";26;9220;0
"IPAUSSU";26;9221;0
"IPERO";26;9222;0
"IPEUNA";26;9223;0
"IPIGUA";26;9224;0
"IPORANGA";26;9225;0
"IPUA";26;9226;0
"IRACEMAPOLIS";26;9227;0
"IRAPE";26;9228;0
"IRAPUA";26;9229;0
"IRAPURU";26;9230;0
"ITABERA";26;9231;0
"ITABOA";26;9232;0
"ITAI";26;9233;0
"ITAIUBA";26;9234;0
"ITAJOBI";26;9235;0
"ITAJU";26;9236;0
"ITANHAEM";26;9237;0
"ITAOCA";26;9238;0
"ITAPECERICA DA SERRA";26;9239;0
"ITAPETININGA";26;9240;0
"ITAPEUNA";26;9241;0
"ITAPEVA";26;9242;0
"ITAPEVI";26;9243;0
"ITAPIRA";26;9244;0
"ITAPIRAPUA PAULISTA";26;9245;0
"ITAPOLIS";26;9246;0
"ITAPORANGA";26;9247;0
"ITAPUI";26;9248;0
"ITAPURA";26;9249;0
"ITAQUAQUECETUBA";26;9250;0
"ITAQUERI DA SERRA";26;9251;0
"ITARARE";26;9252;0
"ITARIRI";26;9253;0
"ITATIBA";26;9254;0
"ITATINGA";26;9255;0
"ITIRAPINA";26;9256;0
"ITIRAPUA";26;9257;0
"ITOBI";26;9258;0
"ITORORO DO PARANAPANEMA";26;9259;0
"ITU";26;9260;0
"ITUPEVA";26;9261;0
"ITUVERAVA";26;9262;0
"IUBATINGA";26;9263;0
"JABORANDI";26;9264;0
"JABOTICABAL";26;9265;0
"JACARE";26;9266;0
"JACAREI";26;9267;0
"JACI";26;9268;0
"JACIPORA";26;9269;0
"JACUBA";26;9270;0
"JACUPIRANGA";26;9271;0
"JAFA";26;9272;0
"JAGUARIUNA";26;9273;0
"JALES";26;9274;0
"JAMAICA";26;9275;0
"JAMBEIRO";26;9276;0
"JANDIRA";26;9277;0
"JARDIM BELVAL";26;9278;0
"JARDIM PRESIDENTE DUTRA";26;9279;0
"JARDIM SANTA LUZIA";26;9280;0
"JARDIM SILVEIRA";26;9281;0
"JARDINOPOLIS";26;9282;0
"JARINU";26;9283;0
"JATOBA";26;9284;0
"JAU";26;9285;0
"JERIQUARA";26;9286;0
"JOANOPOLIS";26;9287;0
"JOAO RAMALHO";26;9288;0
"JOAQUIM EGIDIO";26;9289;0
"JORDANESIA";26;9290;0
"JOSE BONIFACIO";26;9291;0
"JULIANIA";26;9292;0
"JULIO MESQUITA";26;9293;0
"JUMIRIM";26;9294;0
"JUNDIAI";26;9295;0
"JUNDIAPEBA";26;9296;0
"JUNQUEIRA";26;9297;0
"JUNQUEIROPOLIS";26;9298;0
"JUQUIA";26;9299;0
"JUQUIRATIBA";26;9300;0
"JUQUITIBA";26;9301;0
"JURITIS";26;9302;0
"JURUCE";26;9303;0
"JURUPEBA";26;9304;0
"JURUPEMA";26;9305;0
"LACIO";26;9306;0
"LAGOA AZUL";26;9307;0
"LAGOA BRANCA";26;9308;0
"LAGOINHA";26;9309;0
"LARANJAL PAULISTA";26;9310;0
"LARAS";26;9311;0
"LAURO PENTEADO";26;9312;0
"LAVINIA";26;9313;0
"LAVRINHAS";26;9314;0
"LEME";26;9315;0
"LENCOIS PAULISTA";26;9316;0
"LIMEIRA";26;9317;0
"LINDOIA";26;9318;0
"LINS";26;9319;0
"LOBO";26;9320;0
"LORENA";26;9321;0
"LOURDES";26;9322;0
"LOUVEIRA";26;9323;0
"LUCELIA";26;9324;0
"LUCIANOPOLIS";26;9325;0
"LUIS ANTONIO";26;9326;0
"LUIZIANIA";26;9327;0
"LUPERCIO";26;9328;0
"LUSITANIA";26;9329;0
"LUTECIA";26;9330;0
"MACATUBA";26;9331;0
"MACAUBAL";26;9332;0
"MACEDONIA";26;9333;0
"MACUCOS";26;9334;0
"MAGDA";26;9335;0
"MAILASQUI";26;9336;0
"MAIRINQUE";26;9337;0
"MAIRIPORA";26;9338;0
"MAJOR PRADO";26;9339;0
"MANDURI";26;9340;0
"MANGARATU";26;9341;0
"MARABA PAULISTA";26;9342;0
"MARACAI";26;9343;0
"MARAPOAMA";26;9344;0
"MARCONDESIA";26;9345;0
"MARESIAS";26;9346;0
"MARIAPOLIS";26;9347;0
"MARILIA";26;9348;0
"MARINOPOLIS";26;9349;0
"MARISTELA";26;9350;0
"MARTIM FRANCISCO";26;9351;0
"MARTINHO PRADO JUNIOR";26;9352;0
"MARTINOPOLIS";26;9353;0
"MATAO";26;9354;0
"MAUA";26;9355;0
"MENDONCA";26;9356;0
"MERIDIANO";26;9357;0
"MESOPOLIS";26;9358;0
"MIGUELOPOLIS";26;9359;0
"MINEIROS DO TIETE";26;9360;0
"MIRA ESTRELA";26;9361;0
"MIRACATU";26;9362;0
"MIRALUZ";26;9363;0
"MIRANDOPOLIS";26;9364;0
"MIRANTE DO PARANAPANEMA";26;9365;0
"MIRASSOL";26;9366;0
"MIRASSOLANDIA";26;9367;0
"MOCOCA";26;9368;0
"MOGI DAS CRUZES";26;9369;0
"MOGI GUACU";26;9370;0
"MOGI MIRIM";26;9371;0
"MOMBUCA";26;9372;0
"MONCOES";26;9373;0
"MONGAGUA";26;9374;0
"MONTALVAO";26;9375;0
"MONTE ALEGRE DO SUL";26;9376;0
"MONTE ALTO";26;9377;0
"MONTE APRAZIVEL";26;9378;0
"MONTE AZUL PAULISTA";26;9379;0
"MONTE CABRAO";26;9380;0
"MONTE CASTELO";26;9381;0
"MONTE MOR";26;9382;0
"MONTE VERDE PAULISTA";26;9383;0
"MONTEIRO LOBATO";26;9384;0
"MOREIRA CESAR";26;9385;0
"MORRO AGUDO";26;9386;0
"MORRO DO ALTO";26;9387;0
"MORUNGABA";26;9388;0
"MOSTARDAS";26;9389;0
"MOTUCA";26;9390;0
"MOURAO";26;9391;0
"MURUTINGA DO SUL";26;9392;0
"NANTES";26;9393;0
"NARANDIBA";26;9394;0
"NATIVIDADE DA SERRA";26;9395;0
"NAZARE PAULISTA";26;9396;0
"NEVES PAULISTA";26;9397;0
"NHANDEARA";26;9398;0
"NIPOA";26;9399;0
"NOGUEIRA";26;9400;0
"NOSSA SENHORA DO REMEDIO";26;9401;0
"NOVA ALEXANDRIA";26;9402;0
"NOVA ALIANCA";26;9403;0
"NOVA AMERICA";26;9404;0
"NOVA APARECIDA";26;9405;0
"NOVA CAMPINA";26;9406;0
"NOVA CANAA PAULISTA";26;9407;0
"NOVA CASTILHO";26;9408;0
"NOVA EUROPA";26;9409;0
"NOVA GRANADA";26;9410;0
"NOVA GUATAPORANGA";26;9411;0
"NOVA INDEPENDENCIA";26;9412;0
"NOVA ITAPIREMA";26;9413;0
"NOVA LUZITANIA";26;9414;0
"NOVA ODESSA";26;9415;0
"NOVA PATRIA";26;9416;0
"NOVA VENEZA";26;9417;0
"NOVAIS";26;9418;0
"NOVO CRAVINHOS";26;9419;0
"NOVO HORIZONTE";26;9420;0
"NUPORANGA";26;9421;0
"OASIS";26;9422;0
"OCAUCU";26;9423;0
"OLEO";26;9424;0
"OLIMPIA";26;9425;0
"OLIVEIRA BARROS";26;9426;0
"ONDA BRANCA";26;9427;0
"ONDA VERDE";26;9428;0
"ORIENTE";26;9429;0
"ORINDIUVA";26;9430;0
"ORLANDIA";26;9431;0
"OSASCO";26;9432;0
"OSCAR BRESSANE";26;9433;0
"OSVALDO CRUZ";26;9434;0
"OURINHOS";26;9435;0
"OURO FINO PAULISTA";26;9436;0
"OURO VERDE";26;9437;0
"OUROESTE";26;9438;0
"PACAEMBU";26;9439;0
"PADRE NOBREGA";26;9440;0
"PALESTINA";26;9441;0
"PALMARES PAULISTA";26;9442;0
"PALMEIRA DOESTE";26;9443;0
"PALMEIRAS DE SAO PAULO";26;9444;0
"PALMITAL";26;9445;0
"PANORAMA";26;9446;0
"PARAGUACU PAULISTA";26;9447;0
"PARAIBUNA";26;9448;0
"PARAISO";26;9449;0
"PARAISOLANDIA";26;9450;0
"PARANABI";26;9451;0
"PARANAPANEMA";26;9452;0
"PARANAPIACABA";26;9453;0
"PARANAPUA";26;9454;0
"PARAPUA";26;9455;0
"PARDINHO";26;9456;0
"PARIQUERA-ACU";26;9457;0
"PARISI";26;9458;0
"PARNASO";26;9459;0
"PARQUE MEIA LUA";26;9460;0
"PARURU";26;9461;0
"PATROCINIO PAULISTA";26;9462;0
"PAULICEIA";26;9463;0
"PAULINIA";26;9464;0
"PAULISTANIA";26;9465;0
"PAULO DE FARIA";26;9466;0
"PAULOPOLIS";26;9467;0
"PEDERNEIRAS";26;9468;0
"PEDRA BELA";26;9469;0
"PEDRA BRANCA DE ITARARE";26;9470;0
"PEDRANOPOLIS";26;9471;0
"PEDREGULHO";26;9472;0
"PEDREIRA";26;9473;0
"PEDRINHAS PAULISTA";26;9474;0
"PEDRO BARROS";26;9475;0
"PEDRO DE TOLEDO";26;9476;0
"PENAPOLIS";26;9477;0
"PEREIRA BARRETO";26;9478;0
"PEREIRAS";26;9479;0
"PERUIBE";26;9480;0
"PIACATU";26;9481;0
"PICINGUABA";26;9482;0
"PIEDADE";26;9483;0
"PILAR DO SUL";26;9484;0
"PINDAMONHANGABA";26;9485;0
"PINDORAMA";26;9486;0
"PINHALZINHO";26;9487;0
"PINHEIROS";26;9488;0
"PIONEIROS";26;9489;0
"PIQUEROBI";26;9490;0
"PIQUETE";26;9491;0
"PIRACAIA";26;9492;0
"PIRACICABA";26;9493;0
"PIRAJU";26;9494;0
"PIRAJUI";26;9495;0
"PIRAMBOIA";26;9496;0
"PIRANGI";26;9497;0
"PIRAPITINGUI";26;9498;0
"PIRAPORA DO BOM JESUS";26;9499;0
"PIRAPOZINHO";26;9500;0
"PIRASSUNUNGA";26;9501;0
"PIRATININGA";26;9502;0
"PITANGUEIRAS";26;9503;0
"PLANALTO";26;9504;0
"PLANALTO";26;9505;0
"PLANALTO DO SUL";26;9506;0
"PLATINA";26;9507;0
"POA";26;9508;0
"POLONI";26;9509;0
"POLVILHO";26;9510;0
"POMPEIA";26;9511;0
"PONGAI";26;9512;0
"PONTAL";26;9513;0
"PONTALINDA";26;9514;0
"PONTES GESTAL";26;9515;0
"POPULINA";26;9516;0
"PORANGABA";26;9517;0
"PORTO FELIZ";26;9518;0
"PORTO FERREIRA";26;9519;0
"PORTO NOVO";26;9520;0
"POTIM";26;9521;0
"POTIRENDABA";26;9522;0
"POTUNDUVA";26;9523;0
"PRACINHA";26;9524;0
"PRADINIA";26;9525;0
"PRADOPOLIS";26;9526;0
"PRAIA GRANDE";26;9527;0
"PRATANIA";26;9528;0
"PRESIDENTE ALVES";26;9529;0
"PRESIDENTE BERNARDES";26;9530;0
"PRESIDENTE EPITACIO";26;9531;0
"PRESIDENTE PRUDENTE";26;9532;0
"PRESIDENTE VENCESLAU";26;9533;0
"PRIMAVERA";26;9534;0
"PROMISSAO";26;9535;0
"PRUDENCIO DE MORAIS";26;9536;0
"QUADRA";26;9537;0
"QUATA";26;9538;0
"QUEIROZ";26;9539;0
"QUELUZ";26;9540;0
"QUINTANA";26;9541;0
"QUIRIRIM";26;9542;0
"RAFARD";26;9543;0
"RANCHARIA";26;9544;0
"RECHAN";26;9545;0
"REDENCAO DA SERRA";26;9546;0
"REGENTE FEIJO";26;9547;0
"REGINOPOLIS";26;9548;0
"REGISTRO";26;9549;0
"RESTINGA";26;9550;0
"RIACHO GRANDE";26;9551;0
"RIBEIRA";26;9552;0
"RIBEIRAO BONITO";26;9553;0
"RIBEIRAO BRANCO";26;9554;0
"RIBEIRAO CORRENTE";26;9555;0
"RIBEIRAO DO SUL";26;9556;0
"RIBEIRAO DOS INDIOS";26;9557;0
"RIBEIRAO GRANDE";26;9558;0
"RIBEIRAO PIRES";26;9559;0
"RIBEIRAO PRETO";26;9560;0
"RIBEIRO DO VALE";26;9561;0
"RIBEIRO DOS SANTOS";26;9562;0
"RIFAINA";26;9563;0
"RINCAO";26;9564;0
"RINOPOLIS";26;9565;0
"RIO CLARO";26;9566;0
"RIO DAS PEDRAS";26;9567;0
"RIO GRANDE DA SERRA";26;9568;0
"RIOLANDIA";26;9569;0
"RIVERSUL";26;9570;0
"ROBERTO";26;9571;0
"ROSALIA";26;9572;0
"ROSANA";26;9573;0
"ROSEIRA";26;9574;0
"RUBIACEA";26;9575;0
"RUBIAO JUNIOR";26;9576;0
"RUBINEIA";26;9577;0
"RUILANDIA";26;9578;0
"SABAUNA";26;9579;0
"SABINO";26;9580;0
"SAGRES";26;9581;0
"SALES";26;9582;0
"SALES OLIVEIRA";26;9583;0
"SALESOPOLIS";26;9584;0
"SALMOURAO";26;9585;0
"SALTINHO";26;9586;0
"SALTO";26;9587;0
"SALTO DE PIRAPORA";26;9588;0
"SALTO DO AVANHANDAVA";26;9589;0
"SALTO GRANDE";26;9590;0
"SANDOVALINA";26;9591;0
"SANTA ADELIA";26;9592;0
"SANTA ALBERTINA";26;9593;0
"SANTA AMERICA";26;9594;0
"SANTA BARBARA DOESTE";26;9595;0
"SANTA BRANCA";26;9596;0
"SANTA CLARA DOESTE";26;9597;0
"SANTA CRUZ DA CONCEICAO";26;9598;0
"SANTA CRUZ DA ESPERANCA";26;9599;0
"SANTA CRUZ DA ESTRELA";26;9600;0
"SANTA CRUZ DAS PALMEIRAS";26;9601;0
"SANTA CRUZ DO RIO PARDO";26;9602;0
"SANTA CRUZ DOS LOPES";26;9603;0
"SANTA ERNESTINA";26;9604;0
"SANTA EUDOXIA";26;9605;0
"SANTA FE DO SUL";26;9606;0
"SANTA GERTRUDES";26;9607;0
"SANTA ISABEL";26;9608;0
"SANTA ISABEL DO MARINHEIRO";26;9609;0
"SANTA LUCIA";26;9610;0
"SANTA MARGARIDA PAULISTA";26;9611;0
"SANTA MARIA DA SERRA";26;9612;0
"SANTA MARIA DO GURUPA";26;9613;0
"SANTA MERCEDES";26;9614;0
"SANTA RITA DOESTE";26;9615;0
"SANTA RITA DO PASSA QUATRO";26;9616;0
"SANTA RITA DO RIBEIRA";26;9617;0
"SANTA ROSA DE VITERBO";26;9618;0
"SANTA SALETE";26;9619;0
"SANTANA DA PONTE PENSA";26;9621;0
